,SELIC
2003-07-08,0.0009056260440665
2003-07-09,0.0009057764096429
2003-07-10,0.0009058179695595
2003-07-11,0.0009053208817741
2003-07-14,0.0009050393238618
2003-07-15,0.0009056167024279
2003-07-16,0.0009058699730652
2003-07-17,0.0009054787950881
2003-07-18,0.0009049808639163
2003-07-21,0.0009057672566474
2003-07-22,0.000904947584756
2003-07-23,0.0009043429605084
2003-07-24,0.0009035258632543
2003-07-25,0.0008597544935122
2003-07-28,0.0008600809345105
2003-07-29,0.00085976745844
2003-07-30,0.0008597731015513
2003-07-31,0.0008599905439281
2003-08-01,0.0008607374556537
2003-08-04,0.0008606334733187
2003-08-05,0.0008616945770032
2003-08-06,0.000861693712981
2003-08-07,0.0008615864444296
2003-08-08,0.0008610561062383
2003-08-11,0.0008616879454281
2003-08-12,0.0008620010302657
2003-08-13,0.0008619964546205
2003-08-14,0.000861254056677
2003-08-15,0.0008604077135125
2003-08-18,0.0008604039756467
2003-08-19,0.0008607147377703
2003-08-20,0.0008602894002207
2003-08-21,0.0008499026780166
2003-08-22,0.0007799263470413
2003-08-25,0.0007790044634934
2003-08-26,0.0007786073065856
2003-08-27,0.000778315132752
2003-08-28,0.000779276529321
2003-08-29,0.0007796090182499
2003-09-01,0.0007793145535872
2003-09-02,0.0007793329122844
2003-09-03,0.0007792466338503
2003-09-04,0.0007796802873849
2003-09-05,0.0007795926573788
2003-09-08,0.0007799202732006
2003-09-09,0.0007799352572774
2003-09-10,0.0007803645995336
2003-09-11,0.0007802742847027
2003-09-12,0.0007802872616937
2003-09-15,0.0007806101569343
2003-09-16,0.0007798978864177
2003-09-17,0.0007786702415726
2003-09-18,0.0007759997332468
2003-09-19,0.0007135064701431
2003-09-22,0.0007132038997275
2003-09-23,0.0007137256582365
2003-09-24,0.0007145547347178
2003-09-25,0.0007144559452949
2003-09-26,0.0007141514327893
2003-09-29,0.0007141553436289
2003-09-30,0.0007141588823897
2003-10-01,0.0007141620498614
2003-10-02,0.0007144723230887
2003-10-03,0.0007148839870287
2003-10-06,0.0007146803302329
2003-10-07,0.0007145790176406
2003-10-08,0.0007143753579541
2003-10-09,0.0007145802767674
2003-10-10,0.0007141720701568
2003-10-13,0.0007146822014865
2003-10-14,0.0007151908763736
2003-10-15,0.0007151889201624
2003-10-16,0.0007151866028494
2003-10-17,0.000715387304687
2003-10-20,0.0007158920619714
2003-10-21,0.0007153799271601
2003-10-22,0.0007148685245672
2003-10-23,0.0007134452591988
2003-10-24,0.0006812212738016
2003-10-27,0.0006804537532949
2003-10-28,0.0006805981856987
2003-10-29,0.0006804386478231
2003-10-30,0.0006818959455889
2003-10-31,0.0006818352111741
2003-11-03,0.0006821779398589
2003-11-04,0.000681813735466
2003-11-05,0.0006822561697574
2003-11-06,0.0006823952597296
2003-11-07,0.0006825337480331
2003-11-10,0.0006821687838236
2003-11-11,0.0006822062558353
2003-11-12,0.0006822433341924
2003-11-13,0.0006823803844593
2003-11-14,0.00068261713363
2003-11-17,0.0006824521692134
2003-11-18,0.0006824875439013
2003-11-19,0.0006822222549187
2003-11-20,0.0006816571219665
2003-11-21,0.0006327146456948
2003-11-24,0.0006333134881788
2003-11-25,0.0006329126560569
2003-11-26,0.0006325123309973
2003-11-27,0.0006321125120389
2003-11-28,0.0006317131982225
2003-12-01,0.0006323101526106
2003-12-02,0.0006309154543437
2003-12-03,0.0006305176510135
2003-12-04,0.0006301203490111
2003-12-05,0.0006307168021963
2003-12-08,0.0006303192492549
2003-12-09,0.0006319062040889
2003-12-10,0.0006305157737993
2003-12-11,0.0006311092264801
2003-12-12,0.0006297210513965
2003-12-15,0.0006303142566792
2003-12-16,0.0006299172108807
2003-12-17,0.0006295206649793
2003-12-18,0.0006291246180314
2003-12-19,0.0005961575474628
2003-12-22,0.0005967887831328
2003-12-23,0.0005974186781076
2003-12-24,0.0005970619821276
2003-12-26,0.0005976903747233
2003-12-29,0.0005963492796081
2003-12-30,0.0005969773473157
2003-12-31,0.0005976040794342
2004-01-02,0.000598229476505
2004-01-05,0.0005978718119639
2004-01-06,0.0005975145748422
2004-01-07,0.0005971577643746
2004-01-08,0.0005977813492219
2004-01-09,0.0005964448361981
2004-01-12,0.0005960893018119
2004-01-13,0.0005967124080965
2004-01-14,0.0005973341884368
2004-01-15,0.0005960005432399
2004-01-16,0.0005966220062707
2004-01-19,0.0005962662606981
2004-01-20,0.0005959109391109
2004-01-21,0.0005955560407511
2004-01-22,0.0005961757081778
2004-01-23,0.0005967940573721
2004-01-26,0.000597411088884
2004-01-27,0.0005970544019635
2004-01-28,0.000597669961788
2004-01-29,0.0005963417251757
2004-01-30,0.0005950156519205
2004-02-02,0.0005966019878971
2004-02-03,0.0005972157723135
2004-02-04,0.0005958903910494
2004-02-05,0.0005974722180259
2004-02-06,0.0005961476859113
2004-02-09,0.0005967597012139
2004-02-10,0.0005954371726786
2004-02-11,0.0005960488818046
2004-02-12,0.0005947283510672
2004-02-13,0.0005963046479922
2004-02-16,0.0005969135998904
2004-02-17,0.0005975212505542
2004-02-18,0.0005971644321158
2004-02-19,0.0005977706331941
2004-02-20,0.000596451498392
2004-02-25,0.0005980188462466
2004-02-26,0.0005976614334457
2004-02-27,0.0005973044476135
2004-03-01,0.000596947887985
2004-03-02,0.000597550904527
2004-03-03,0.0005962354727515
2004-03-04,0.0005968381945788
2004-03-05,0.0005964821912245
2004-03-08,0.0005970834768629
2004-03-09,0.000596727180923
2004-03-10,0.0005963713099526
2004-03-11,0.0005969710168185
2004-03-12,0.0005966148550415
2004-03-15,0.0005962591179944
2004-03-16,0.0005959038049172
2004-03-17,0.0005965017933169
2004-03-18,0.0005951938808355
2004-03-19,0.0005891293733815
2004-03-22,0.0005897336876807
2004-03-23,0.0005903367295914
2004-03-24,0.0005918885615399
2004-03-25,0.0005905889368069
2004-03-26,0.0005902403473876
2004-03-29,0.0005898921692288
2004-03-30,0.0005895444016028
2004-03-31,0.0005891970437843
2004-04-01,0.0005897967993819
2004-04-02,0.0005894491441631
2004-04-05,0.000590993076398
2004-04-06,0.0005896989794615
2004-04-07,0.0005902959129799
2004-04-08,0.0005890037530111
2004-04-12,0.0005896003924379
2004-04-13,0.0005892529686564
2004-04-14,0.0005889059540746
2004-04-15,0.0005876176530137
2004-04-16,0.0005806845678135
2004-04-19,0.0005803475689361
2004-04-20,0.0005800109609852
2004-04-22,0.00057967474328
2004-04-23,0.0005793389151433
2004-04-26,0.0005799418932004
2004-04-27,0.0005786678821506
2004-04-28,0.0005792705502789
2004-04-29,0.0005798719785063
2004-04-30,0.0005785996764333
2004-05-03,0.0005801365005042
2004-05-04,0.0005798001372818
2004-05-05,0.0005794641638798
2004-05-06,0.0005791285796217
2004-05-07,0.0005797269215472
2004-05-10,0.0005793910329674
2004-05-11,0.0005790555333837
2004-05-12,0.000578720422121
2004-05-13,0.0005783856985055
2004-05-14,0.0005789822014168
2004-05-17,0.000579577475926
2004-05-18,0.0005792417604486
2004-05-19,0.0005789064336667
2004-05-20,0.0005795001810937
2004-05-21,0.0005791645551291
2004-05-24,0.000579756928791
2004-05-25,0.0005794210054483
2004-05-26,0.0005800120079162
2004-05-27,0.0005815277883238
2004-05-28,0.0005821152717802
2004-05-31,0.0005836264568694
2004-06-01,0.0005823616521323
2004-06-02,0.0005801750133034
2004-06-03,0.0005807619153139
2004-06-04,0.0005785792787413
2004-06-07,0.0005810114394697
2004-06-08,0.0005797523563384
2004-06-09,0.000579416438293
2004-06-11,0.0005790809092951
2004-06-14,0.0005787457686692
2004-06-15,0.0005784110157411
2004-06-16,0.0005789956906177
2004-06-17,0.000579579157562
2004-06-18,0.0005792434401368
2004-06-21,0.0005789081114109
2004-06-22,0.0005794900854012
2004-06-23,0.0005791544711275
2004-06-24,0.0005788192453735
2004-06-25,0.0005784844074652
2004-06-28,0.0005790647509655
2004-06-29,0.0005787296290371
2004-06-30,0.0005783948947741
2004-07-01,0.0005798869631363
2004-07-02,0.0005795508891315
2004-07-05,0.0005783030545163
2004-07-06,0.0005788804361201
2004-07-07,0.0005785455274331
2004-07-08,0.0005782110060414
2004-07-09,0.0005796969559084
2004-07-12,0.0005820896472628
2004-07-13,0.0005790240581315
2004-07-14,0.0005786889832879
2004-07-15,0.0005783542960282
2004-07-16,0.0005798348151335
2004-07-19,0.0005785919176692
2004-07-20,0.0005791637021159
2004-07-21,0.0005788284656786
2004-07-22,0.0005793989279307
2004-07-23,0.0005781586326141
2004-07-26,0.0005787288221421
2004-07-27,0.0005792978295759
2004-07-28,0.0005789624378924
2004-07-29,0.0005786274343424
2004-07-30,0.000579194991136
2004-08-02,0.0005797613691387
2004-08-03,0.0005812276970766
2004-08-04,0.0005808900676804
2004-08-05,0.0005805528303075
2004-08-06,0.0005820151036068
2004-08-09,0.000581676559064
2004-08-10,0.0005804398943705
2004-08-11,0.0005810011718803
2004-08-12,0.0005815612766346
2004-08-13,0.0005812232596937
2004-08-16,0.0005799892070015
2004-08-17,0.0005814448321739
2004-08-18,0.000580211562327
2004-08-19,0.0005798751120822
2004-08-20,0.0005804334021981
2004-08-23,0.0005800966947
2004-08-24,0.000581547004363
2004-08-25,0.0005812090040078
2004-08-26,0.0005799791207516
2004-08-27,0.000580534698318
2004-08-30,0.0005810891142936
2004-08-31,0.0005825330926005
2004-09-01,0.0005830841501703
2004-09-02,0.0005818546751223
2004-09-03,0.0005832946544956
2004-09-06,0.0005811773195107
2004-09-08,0.0005817278827946
2004-09-09,0.0005822772900319
2004-09-10,0.0005819384404937
2004-09-13,0.0005824865704484
2004-09-14,0.0005848056850201
2004-09-15,0.0005844638872161
2004-09-16,0.0005850075227895
2004-09-17,0.0005952796885795
2004-09-20,0.0005940415510847
2004-09-21,0.0005945723408127
2004-09-22,0.0005933360939942
2004-09-23,0.0005947490891251
2004-09-24,0.000593513680358
2004-09-27,0.0005949243696885
2004-09-28,0.0005954514905224
2004-09-29,0.0005942168178325
2004-09-30,0.0005947437323159
2004-10-01,0.0005943902224567
2004-10-04,0.0005957946389028
2004-10-05,0.0005945616491049
2004-10-06,0.0005942083556051
2004-10-07,0.0005938554817159
2004-10-08,0.0005943796929037
2004-10-11,0.0005940266155466
2004-10-13,0.0005945495827206
2004-10-14,0.0005950714085689
2004-10-15,0.0005947175091831
2004-10-18,0.0005943640304872
2004-10-19,0.0005948845172787
2004-10-20,0.00059365781389
2004-10-21,0.0005950506098397
2004-10-22,0.0006103925434446
2004-10-25,0.0006117631065016
2004-10-26,0.0006131309304522
2004-10-27,0.0006127552312673
2004-10-28,0.0006115101342798
2004-10-29,0.0006120057445084
2004-11-01,0.0006116314225643
2004-11-03,0.0006121258218116
2004-11-04,0.0006126190854274
2004-11-05,0.0006131112142118
2004-11-08,0.000613602208968
2004-11-09,0.0006132259321813
2004-11-10,0.0006137157241066
2004-11-11,0.0006133393081291
2004-11-12,0.0006129633536098
2004-11-16,0.0006143158931555
2004-11-17,0.0006139387408299
2004-11-18,0.0006135620513165
2004-11-19,0.0006304343701435
2004-11-22,0.0006300371730552
2004-11-23,0.0006305018174301
2004-11-24,0.0006301045353753
2004-11-25,0.0006297077536638
2004-11-26,0.000628451756226
2004-11-29,0.000628916227843
2004-11-30,0.0006293795759888
2004-12-01,0.0006298418015879
2004-12-02,0.0006311604605411
2004-12-03,0.0006299053342269
2004-12-06,0.0006303652778361
2004-12-07,0.000629968167777
2004-12-08,0.0006295715577362
2004-12-09,0.000628320588826
2004-12-10,0.0006296346922736
2004-12-13,0.0006292385018829
2004-12-14,0.0006296960564644
2004-12-15,0.00063015249861
2004-12-16,0.0006297556565098
2004-12-17,0.0006472436787285
2004-12-20,0.0006459739397599
2004-12-21,0.0006472579990799
2004-12-22,0.000646839327151
2004-12-23,0.0006464211964993
2004-12-24,0.0006477013816497
2004-12-27,0.0006472821361158
2004-12-28,0.0006468634329712
2004-12-29,0.0006472925126725
2004-12-30,0.0006468737961076
2004-12-31,0.0006489940592082
2005-01-03,0.0006485731390939
2005-01-04,0.0006489978138577
2005-01-05,0.0006477323877172
2005-01-06,0.0006473131020561
2005-01-07,0.0006477377674132
2005-01-10,0.0006473184747894
2005-01-11,0.0006477420419963
2005-01-12,0.0006464809717416
2005-01-13,0.0006477457606302
2005-01-14,0.0006464857739503
2005-01-17,0.000647748381259
2005-01-18,0.0006481686716237
2005-01-19,0.0006485878740076
2005-01-20,0.0006473289714095
2005-01-21,0.0006645075060858
2005-01-24,0.0006649036392167
2005-01-25,0.0006652986898219
2005-01-26,0.0006648563617552
2005-01-27,0.0006644146214673
2005-01-28,0.0006648086545393
2005-01-31,0.0006643669776227
2005-02-01,0.0006655940426831
2005-02-02,0.0006651513219257
2005-02-03,0.0006655421586387
2005-02-04,0.0006659319217796
2005-02-09,0.0006654887515762
2005-02-10,0.0006650461708304
2005-02-11,0.0006646041783664
2005-02-14,0.0006649929764788
2005-02-15,0.0006645510546947
2005-02-16,0.0006641097198798
2005-02-17,0.0006636689708656
2005-02-18,0.00068061682763
2005-02-21,0.000680153903438
2005-02-22,0.0006805184839735
2005-02-23,0.0006800556935038
2005-02-24,0.0006795935320533
2005-02-25,0.0006799571891031
2005-02-28,0.0006803197915334
2005-03-01,0.0006790332017569
2005-03-02,0.0006802194490058
2005-03-03,0.0006789341145874
2005-03-04,0.0006784734757991
2005-03-07,0.0006788352961479
2005-03-08,0.0006783747913956
2005-03-09,0.0006787356312407
2005-03-10,0.0006782752616525
2005-03-11,0.0006778155161559
2005-03-14,0.0006781754459537
2005-03-15,0.0006777158357145
2005-03-16,0.0006780747910768
2005-03-17,0.0006784327060147
2005-03-18,0.0006951262744661
2005-03-21,0.0006962759440334
2005-03-22,0.0006966071804375
2005-03-23,0.0006969373881231
2005-03-24,0.0006972665684301
2005-03-28,0.0006975947227001
2005-03-29,0.0006971084235425
2005-03-30,0.0006974356639986
2005-03-31,0.0006969495865007
2005-04-01,0.0006972759158949
2005-04-04,0.0006976012251824
2005-04-05,0.0006971149169621
2005-04-06,0.0006982493544029
2005-04-07,0.0006977621424373
2005-04-08,0.0006972756099139
2005-04-11,0.0006975980961958
2005-04-12,0.0006971117923366
2005-04-13,0.0006958189514605
2005-04-14,0.000696948430656
2005-04-15,0.0006972691233109
2005-04-18,0.0006967832778459
2005-04-19,0.0006962981089668
2005-04-20,0.0006966180240661
2005-04-22,0.0006969369340401
2005-04-25,0.0007028778631228
2005-04-26,0.000704792347143
2005-04-27,0.0007042959647369
2005-04-28,0.0007046018758922
2005-04-29,0.0007049067920974
2005-05-02,0.0007060111809118
2005-05-03,0.0007063129822406
2005-05-04,0.000706613793197
2005-05-05,0.0007069136151562
2005-05-06,0.0007064142413111
2005-05-09,0.000706713217212
2005-05-10,0.0007062141263549
2005-05-11,0.0007057157399301
2005-05-12,0.0007068099707963
2005-05-13,0.0007063107433205
2005-05-16,0.0007058122205663
2005-05-17,0.0007061086740167
2005-05-18,0.0007064041488942
2005-05-19,0.0007066986465651
2005-05-20,0.0007141254974505
2005-05-23,0.0007136158861509
2005-05-24,0.000714689925088
2005-05-25,0.000714179508189
2005-05-27,0.000713669819828
2005-05-30,0.0007139506268392
2005-05-31,0.000715019674879
2005-06-01,0.000716086069129
2005-06-02,0.000715573656802
2005-06-03,0.000715849490479
2005-06-06,0.0007153374165536
2005-06-07,0.0007148260747162
2005-06-08,0.0007143154633975
2005-06-09,0.0007145908456986
2005-06-10,0.0007140805702601
2005-06-13,0.0007143551670383
2005-06-14,0.000714628812235
2005-06-15,0.0007149015072442
2005-06-16,0.0007151732534593
2005-06-17,0.000714662146207
2005-06-20,0.000714151768971
2005-06-21,0.0007144229102544
2005-06-22,0.0007146931071908
2005-06-23,0.0007141826857479
2005-06-24,0.0007144521118409
2005-06-27,0.0007147205971889
2005-06-28,0.000714988143178
2005-06-29,0.0007152547511963
2005-06-30,0.000715520422631
2005-07-01,0.0007150088192184
2005-07-04,0.0007144979468851
2005-07-05,0.00071553826618
2005-07-06,0.0007142519605132
2005-07-07,0.0007145162925972
2005-07-08,0.0007140061235886
2005-07-11,0.0007134966825883
2005-07-12,0.0007145329040469
2005-07-13,0.0007140227113255
2005-07-14,0.0007135132466626
2005-07-15,0.0007137753241859
2005-07-18,0.0007148067441398
2005-07-19,0.0007135264447371
2005-07-20,0.0007137868546305
2005-07-21,0.0007132777263658
2005-07-22,0.000713537394275
2005-07-25,0.0007137961444263
2005-07-26,0.0007132870029136
2005-07-27,0.0007135450157997
2005-07-28,0.0007122703502533
2005-07-29,0.0007132940562399
2005-08-01,0.0007127856304864
2005-08-02,0.0007138064224236
2005-08-03,0.0007140609678237
2005-08-04,0.0007135514485856
2005-08-05,0.0007138052684321
2005-08-08,0.0007132961139078
2005-08-09,0.0007135492105267
2005-08-10,0.000713040421097
2005-08-11,0.0007132927968074
2005-08-12,0.0007135442709005
2005-08-15,0.0007130354885127
2005-08-16,0.0007125274311678
2005-08-17,0.0007127783721809
2005-08-18,0.0007115129462773
2005-08-19,0.0007110070555524
2005-08-22,0.0007120151997463
2005-08-23,0.000713020834121
2005-08-24,0.0007125127976517
2005-08-25,0.0007127605275636
2005-08-26,0.0007130073669883
2005-08-29,0.0007124993497029
2005-08-30,0.00071349891732
2005-08-31,0.0007129901995845
2005-09-01,0.0007139869210235
2005-09-02,0.0007149811481048
2005-09-05,0.0007144703152983
2005-09-06,0.0007147109587262
2005-09-08,0.000713450301172
2005-09-09,0.0007136913285004
2005-09-12,0.000713931477561
2005-09-13,0.0007134221430362
2005-09-14,0.0007136616076985
2005-09-15,0.0007131526580261
2005-09-16,0.000705921373058
2005-09-19,0.0007061698793913
2005-09-20,0.0007056715553939
2005-09-21,0.0007051739342072
2005-09-22,0.0007046770143444
2005-09-23,0.0007049251714859
2005-09-26,0.0007044286020327
2005-09-27,0.0007054193900388
2005-09-28,0.000704922124304
2005-09-29,0.0007051678410803
2005-09-30,0.0007054126886756
2005-10-03,0.0007078803763698
2005-10-04,0.0007058982128849
2005-10-05,0.0007046600829307
2005-10-06,0.0007049035546962
2005-10-07,0.0007036678687659
2005-10-10,0.0007039116956442
2005-10-11,0.0007041546601163
2005-10-13,0.0007043967634627
2005-10-14,0.0007031638688754
2005-10-17,0.0007026697768766
2005-10-18,0.0007029124126971
2005-10-19,0.0007024186738924
2005-10-20,0.000703395629539
2005-10-21,0.0006867425633492
2005-10-24,0.0006870052516267
2005-10-25,0.0006865335994383
2005-10-26,0.0006867955672733
2005-10-27,0.0006863242028529
2005-10-28,0.00068658545244
2005-10-31,0.0006861143762906
2005-11-01,0.0006878368372078
2005-11-03,0.0006895554266697
2005-11-04,0.0006876203518104
2005-11-07,0.0006893362239255
2005-11-08,0.0006888613668323
2005-11-09,0.0006883871635097
2005-11-10,0.0006886415635221
2005-11-11,0.0006888951126273
2005-11-14,0.0006884208628596
2005-11-16,0.0006886737146754
2005-11-17,0.0006881997695837
2005-11-18,0.0006877264763811
2005-11-21,0.0006879787850251
2005-11-22,0.00068678134273
2005-11-23,0.000687033953522
2005-11-24,0.0006858388032835
2005-11-25,0.0006694635688191
2005-11-28,0.0006704606454772
2005-11-29,0.0006700114291819
2005-11-30,0.0006710058377508
2005-12-01,0.0006712769186729
2005-12-02,0.0006715471524094
2005-12-05,0.0006710964794798
2005-12-06,0.0006713659887285
2005-12-07,0.0006709155588409
2005-12-08,0.0006711843457389
2005-12-09,0.0006700160286792
2005-12-12,0.0006702850577384
2005-12-13,0.0006705532458721
2005-12-14,0.0006693872168541
2005-12-15,0.000668939437346
2005-12-16,0.0006541776471649
2005-12-19,0.0006537499785419
2005-12-20,0.0006547524592532
2005-12-21,0.0006550383665329
2005-12-22,0.0006553234320958
2005-12-23,0.0006556076569836
2005-12-26,0.0006551781171935
2005-12-27,0.0006547491398847
2005-12-28,0.0006550327160361
2005-12-29,0.0006546039290467
2005-12-30,0.0006563088847015
2006-01-02,0.0006565890200409
2006-01-03,0.00065544806586
2006-01-04,0.0006550187350971
2006-01-05,0.0006545899664052
2006-01-06,0.0006541617586817
2006-01-09,0.000654442381802
2006-01-10,0.0006540143670819
2006-01-11,0.0006528795667086
2006-01-12,0.0006538673603551
2006-01-13,0.0006534400972038
2006-01-16,0.0006530133920692
2006-01-17,0.0006532927435825
2006-01-18,0.0006535712699375
2006-01-19,0.000652439814893
2006-01-20,0.0006273702413861
2006-01-23,0.0006269768947404
2006-01-24,0.0006286937515997
2006-01-25,0.0006297043341367
2006-01-26,0.0006307127616089
2006-01-27,0.0006324209438723
2006-01-30,0.0006299168411563
2006-01-31,0.0006274172212357
2006-02-01,0.0006270238156955
2006-02-02,0.0006280311957167
2006-02-03,0.0006297361405571
2006-02-06,0.0006293398225261
2006-02-07,0.0006289440030189
2006-02-08,0.0006292470685187
2006-02-09,0.0006295493138819
2006-02-10,0.0006291532308972
2006-02-13,0.0006294547165537
2006-02-14,0.0006283621204923
2006-02-15,0.0006293599186844
2006-02-16,0.0006303555873439
2006-02-17,0.0006306538079112
2006-02-20,0.000630256334354
2006-02-21,0.0006305538040172
2006-02-22,0.0006308504613745
2006-02-23,0.0006311463073433
2006-02-24,0.000631441342842
2006-03-01,0.0006331209538099
2006-03-02,0.0006334126195177
2006-03-03,0.0006330116619426
2006-03-06,0.0006326112116683
2006-03-07,0.0006322112677321
2006-03-08,0.0006318118291746
2006-03-09,0.0006314128950384
2006-03-10,0.0006068772990648
2006-03-13,0.0006058200073608
2006-03-14,0.0006061420094296
2006-03-15,0.000605086443379
2006-03-16,0.0006054084993849
2006-03-17,0.0006050422016936
2006-03-20,0.0006046763469851
2006-03-21,0.0006049976514279
2006-03-22,0.0006046318505783
2006-03-23,0.000604952378862
2006-03-24,0.0006059575774857
2006-03-27,0.0006055906152635
2006-03-28,0.0006052240972302
2006-03-29,0.0006055422511117
2006-03-30,0.0006051757916007
2006-03-31,0.0006061765771183
2006-04-03,0.0006064923365458
2006-04-04,0.0006047595807636
2006-04-05,0.0006037119073134
2006-04-06,0.0006033476591473
2006-04-07,0.000602983850253
2006-04-10,0.0006026204798357
2006-04-11,0.0006029380641059
2006-04-12,0.0006032548557937
2006-04-13,0.0006022114618648
2006-04-17,0.0006032075971551
2006-04-18,0.0006028439571001
2006-04-19,0.0006024807552178
2006-04-20,0.0006027960515164
2006-04-24,0.0005773597717124
2006-04-25,0.0005770266197551
2006-04-26,0.0005760169813324
2006-04-27,0.0005763618578336
2006-04-28,0.0005767059475758
2006-05-02,0.0005784006546198
2006-05-03,0.0005787416117919
2006-05-04,0.0005784068636713
2006-05-05,0.0005780725025683
2006-05-08,0.0005784126684509
2006-05-09,0.0005787520515716
2006-05-10,0.0005784172913776
2006-05-11,0.0005774099462565
2006-05-12,0.000577076736409
2006-05-15,0.0005774161066156
2006-05-16,0.0005784265052357
2006-05-17,0.0005794349602721
2006-05-18,0.0005770863180214
2006-05-19,0.0005774241250615
2006-05-22,0.0005770908988542
2006-05-23,0.0005760881870437
2006-05-24,0.0005764259848279
2006-05-25,0.0005767630079462
2006-05-26,0.0005764305441315
2006-05-29,0.0005767667910647
2006-05-30,0.00057643432289
2006-05-31,0.0005767697954202
2006-06-01,0.0005771044966114
2006-06-02,0.0005601019385528
2006-06-05,0.0005604548147466
2006-06-06,0.0005608069225686
2006-06-07,0.0005598269262772
2006-06-08,0.0005601789911588
2006-06-09,0.0005592004431047
2006-06-12,0.0005595524643569
2006-06-13,0.0005599037204706
2006-06-14,0.0005602542120295
2006-06-16,0.0005592770663895
2006-06-19,0.0005596275161687
2006-06-20,0.0005599772032949
2006-06-21,0.000559663804323
2006-06-22,0.0005593507559509
2006-06-23,0.000559699641091
2006-06-26,0.0005600477660574
2006-06-27,0.0005590734448044
2006-06-28,0.0005594215303976
2006-06-29,0.0005591087529233
2006-06-30,0.0005594560609278
2006-07-03,0.0005604619789187
2006-07-04,0.0005614660326229
2006-07-05,0.0005598337096293
2006-07-06,0.0005601787305862
2006-07-07,0.0005598651060618
2006-07-10,0.0005602093552332
2006-07-11,0.0005592385418529
2006-07-12,0.0005595827561815
2006-07-13,0.0005592697984462
2006-07-14,0.0005596132436116
2006-07-17,0.0005586445656735
2006-07-18,0.0005589879761882
2006-07-19,0.0005593306371063
2006-07-20,0.000559017961234
2006-07-21,0.0005423500833805
2006-07-24,0.0005414022317802
2006-07-25,0.0005411092740117
2006-07-26,0.0005414697933008
2006-07-27,0.0005405239557214
2006-07-28,0.0005408844014549
2006-07-31,0.0005405920036727
2006-08-01,0.0005422551688583
2006-08-02,0.0005406584959923
2006-08-03,0.0005416684299104
2006-08-04,0.0005413751840641
2006-08-07,0.0005410822555584
2006-08-08,0.0005407896438784
2006-08-09,0.0005411469847458
2006-08-10,0.0005415035879483
2006-08-11,0.0005412105205095
2006-08-14,0.0005415663525796
2006-08-15,0.0005419214486157
2006-08-16,0.0005422758091213
2006-08-17,0.000541981905445
2006-08-18,0.0005423354985765
2006-08-21,0.000542041530213
2006-08-22,0.0005423943575471
2006-08-23,0.0005427464521181
2006-08-24,0.000541806261963
2006-08-25,0.0005415128669008
2006-08-28,0.000541864866643
2006-08-29,0.0005409266802576
2006-08-30,0.0005412786160794
2006-08-31,0.0005403417613338
2006-09-01,0.0005239578773912
2006-09-04,0.0005249701809217
2006-09-05,0.0005246947318333
2006-09-06,0.0005244195716469
2006-09-08,0.0005241446999078
2006-09-11,0.0005245121138544
2006-09-12,0.000523595483989
2006-09-13,0.0005233214752278
2006-09-14,0.0005236887429995
2006-09-15,0.0005234146366464
2006-09-18,0.0005231408170858
2006-09-19,0.0005235072683031
2006-09-20,0.0005232333518405
2006-09-21,0.0005235990369356
2006-09-22,0.0005233250244569
2006-09-25,0.0005230512986231
2006-09-26,0.0005240544837936
2006-09-27,0.0005231420164699
2006-09-28,0.0005247814154687
2006-09-29,0.0005245061643812
2006-10-02,0.0005267791056602
2006-10-03,0.0005252284743864
2006-10-04,0.0005249527542521
2006-10-05,0.0005253132959592
2006-10-06,0.0005250374867866
2006-10-09,0.0005241266620374
2006-10-10,0.0005244870694254
2006-10-11,0.0005235774875642
2006-10-13,0.0005226691903637
2006-10-16,0.0005230301259013
2006-10-17,0.0005227567083943
2006-10-18,0.0005231168900257
2006-10-19,0.0005241093464267
2006-10-20,0.0005061205794321
2006-10-23,0.0005058645509723
2006-10-24,0.0005062407923901
2006-10-25,0.0005059846423238
2006-10-26,0.000506360123067
2006-10-27,0.000506103852258
2006-10-30,0.0005058478407171
2006-10-31,0.0005062225021259
2006-11-01,0.0005078566558835
2006-11-03,0.0005069690931489
2006-11-06,0.0005079711180338
2006-11-07,0.0005089714875303
2006-11-08,0.0005080837508151
2006-11-09,0.000508454230006
2006-11-10,0.0005069394800949
2006-11-13,0.0005073104821773
2006-11-14,0.0005070532487492
2006-11-16,0.0005074234991648
2006-11-17,0.000506539246134
2006-11-20,0.0005062827940294
2006-11-21,0.0005066528720141
2006-11-22,0.000507022258277
2006-11-23,0.0005061396807879
2006-11-24,0.0005071342723967
2006-11-27,0.0005062522148535
2006-11-28,0.0005066207397161
2006-11-29,0.0005063642051079
2006-11-30,0.0005061079301684
2006-12-01,0.0004896347137912
2006-12-04,0.0004900185222014
2006-12-05,0.0004904016495441
2006-12-06,0.0004901612736469
2006-12-07,0.0004899211332802
2006-12-08,0.0004896812280981
2006-12-11,0.0004894415577549
2006-12-12,0.0004892021219062
2006-12-13,0.0004883416204368
2006-12-14,0.0004887242558133
2006-12-15,0.0004884855210904
2006-12-18,0.0004888674096044
2006-12-19,0.0004892486220116
2006-12-20,0.000490248942339
2006-12-21,0.0004906281961298
2006-12-22,0.000490387598147
2006-12-26,0.0004895283632484
2006-12-27,0.000491144552378
2006-12-28,0.0004902851815167
2006-12-29,0.0004912808464121
2007-01-02,0.0004910396080577
2007-01-03,0.0004907986065023
